movie_title;director_name;num_critic_for_reviews;duration;actor_1_name;actor_2_name;num_voted_users;facenumber_in_poster;num_user_for_reviews;language;country;content_rating;budget;title_year;imdb_score
The Angry Birds Movie;Clay Kaytis;141;97;Peter Dinklage;Josh Gad;27130;0;126;English;USA;PG;73000000;2016;6.3
Straw Dogs;Rod Lurie;190;110;Alexander Skarsgård;Laz Alonso;27117;1;140;English;USA;R;25000000;2011;5.8
Cypher;Vincenzo Natali;82;95;David Hewlett;Jeremy Northam;27052;2;124;English;USA;R;7500000;2002;6.8
Where the Heart Is;Matt Williams;78;120;Natalie Portman;James Frain;27044;2;240;English;USA;PG-13;15000000;2000;6.8
Halloween: Resurrection;Rick Rosenthal;151;94;Jamie Lee Curtis;Thomas Ian Nicholas;26905;5;614;English;USA;R;15000000;2002;4.1
Hard Rain;Mikael Salomon;79;97;Morgan Freeman;Minnie Driver;26893;0;126;English;USA;R;70000000;1998;5.8
Pathology;Marc Schölermann;79;95;John de Lancie;Larry Drake;26849;0;107;English;USA;R;8000000;2008;6.0
The Skulls;Rob Cohen;102;106;Paul Walker;Leslie Bibb;26846;0;193;English;USA;PG-13;15000000;2000;5.6
The Red Violin;François Girard;94;130;Johannes Silberschneider;Clotilde Mollet;26832;3;247;French;Canada;R;10000000;1998;7.7
May;Lucky McKee;114;93;James Duval;Will Estes;26773;1;277;English;USA;R;500000;2002;6.7
The Transporter Refueled;Camille Delamarre;148;96;Ed Skrein;Noémie Lenoir;26767;0;121;English;France;PG-13;25000000;2015;5.1
Agent Cody Banks;Harald Zwart;79;102;Daniel Roebuck;Frankie Muniz;26755;3;104;English;USA;PG;26000000;2003;5.0
The Salton Sea;D.J. Caruso;79;103;Adam Goldberg;Meat Loaf;26730;0;180;English;USA;R;18000000;2002;7.2
The Sweet Hereafter;Atom Egoyan;120;112;Bruce Greenwood;Sarah Polley;26720;0;196;English;Canada;R;5000000;1997;7.7
One Missed Call;Eric Valette;141;87;Johnny Lewis;Jason Beghe;26624;1;189;English;Japan;PG-13;27000000;2008;3.9
Shutter;Masayuki Ochiai;135;90;James Kyson;David Denman;26609;1;148;English;USA;PG-13;8000000;2008;5.2
Boat Trip;Mort Nathan;63;97;Vivica A. Fox;Lin Shaye;26598;4;132;English;USA;R;20000000;2002;4.9
Deep Rising;Stephen Sommers;106;106;Djimon Hounsou;Jason Flemyng;26551;0;273;English;USA;R;45000000;1998;6.0
Welcome to the Dollhouse;Todd Solondz;74;88;Heather Matarazzo;Ken Leung;26513;1;174;English;USA;R;800000;1995;7.5
Antwone Fisher;Denzel Washington;121;117;Denzel Washington;Kevin Connolly;26493;0;159;English;USA;PG-13;12500000;2002;7.3
The Rookie;John Lee Hancock;92;127;Dennis Quaid;Jay Hernandez;26434;0;174;English;USA;G;20000000;2002;7.0
102 Dalmatians;Kevin Lima;84;100;Ioan Gruffudd;Eric Idle;26413;1;;English;USA;G;85000000;2000;4.8
Mean Creek;Jacob Aaron Estes;126;90;Rory Culkin;Scott Mechlowicz;26407;0;154;English;USA;R;500000;2004;7.3
Envy;Barry Levinson;76;99;Amy Poehler;Ariel Gade;26390;1;176;English;USA;PG-13;40000000;2004;4.8
The Verdict;Sidney Lumet;79;129;Charlotte Rampling;James Mason;26310;0;154;English;USA;R;16000000;1982;7.8
Hedwig and the Angry Inch;John Cameron Mitchell;108;95;John Cameron Mitchell;Miriam Shor;26300;0;231;English;USA;R;6000000;2001;7.8
Armored;Nimród Antal;107;88;Andrew Fiscella;Fred Ward;26236;6;110;English;USA;PG-13;27000000;2009;5.7
Rubber;Quentin Dupieux;230;82;Haley Ramm;Jack Plotnick;26185;0;170;English;France;R;500000;2010;5.8
The Good  the Bad  the Weird;Jee-woon Kim;152;135;Kang-ho Song;Woo-sung Jung;26156;0;74;Korean;South Korea;R;;2008;7.3
Cursed;Wes Craven;158;99;Shannon Elizabeth;Portia de Rossi;26126;0;325;English;USA;PG-13;35000000;2005;5.0
School for Scoundrels;Todd Phillips;110;108;Jon Heder;Sarah Silverman;26100;1;97;English;USA;PG-13;20000000;2006;5.9
Blue Crush;John Stockwell;69;104;Faizon Love;Mika Boorem;26066;3;216;English;USA;PG-13;30000000;2002;5.6
The Island of Dr. Moreau;John Frankenheimer;70;99;Marlon Brando;Temuera Morrison;26051;2;164;English;USA;PG-13;40000000;1996;4.4
For Love of the Game;Sam Raimi;113;137;J.K. Simmons;Kelly Preston;26034;0;226;English;USA;PG-13;50000000;1999;6.5
Boogeyman;Stephen Kay;140;89;Barry Watson;Skye McCole Bartusiak;25960;0;389;English;USA;PG-13;20000000;2005;4.1
All the Boys Love Mandy Lane;Jonathan Levine;233;90;Luke Grimes;Michael Welch;25951;1;129;English;USA;R;750000;2006;5.6
Must Love Dogs;Gary David Goldberg;120;98;Stockard Channing;Victor Webster;25883;2;262;English;USA;PG-13;30000000;2005;5.9
Darkness Falls;Jonathan Liebesman;140;96;Sullivan Stapleton;Emma Caulfield;25870;0;369;English;USA;PG-13;11000000;2003;4.9
Stay Alive;William Brent Bell;112;75;Adam Goldberg;Frankie Muniz;25870;0;281;English;USA;PG-13;9000000;2006;5.1
The Andromeda Strain;Robert Wise;57;115;David Wayne;Paula Kelly;25857;0;171;English;USA;G;6500000;1971;7.2
Arthur and the Invisibles;Luc Besson;101;94;Mia Farrow;Adam LeFevre;25843;0;64;English;France;PG;86000000;2006;6.0
Kill List;Ben Wheatley;255;95;MyAnna Buring;Ben Crompton;25750;0;209;English;UK;Not Rated;500000;2011;6.3
Astro Boy;David Bowers;138;94;Nicolas Cage;Charlize Theron;25681;1;77;English;Hong Kong;PG;65000000;2009;6.3
Twilight Zone: The Movie;Joe Dante;78;101;Albert Brooks;Al Leong;25613;0;121;English;USA;PG;10000000;1983;6.5
Osmosis Jones;Bobby Farrelly;81;95;Ron Howard;Brandy Norwood;25572;0;123;English;USA;PG;70000000;2001;6.2
Antitrust;Peter Howitt;123;109;Tyler Labine;Richard Roundtree;25558;2;221;English;USA;PG-13;30000000;2001;6.1
White Oleander;Peter Kosminsky;103;109;Patrick Fugit;Cole Hauser;25549;0;171;English;USA;PG-13;16000000;2002;7.2
Feast;John Gulager;130;;Krista Allen;Eric Dane;25542;0;252;English;USA;R;3200000;2005;6.4
Bubble Boy;Blair Hayes;47;84;Jake Gyllenhaal;Geoffrey Arend;25541;0;181;English;USA;PG-13;13000000;2001;5.6
Oliver Twist;Roman Polanski;127;130;Ian McNeice;Barney Clark;25474;0;138;English;UK;PG-13;50000000;2005;6.9
Hang 'Em High;Ted Post;26;114;Clint Eastwood;Bruce Dern;25472;3;109;English;USA;M;1800000;1968;7.0
Jersey Boys;Clint Eastwood;249;134;Johnny Cannizzaro;Steve Schirripa;25465;1;190;English;USA;R;40000000;2014;6.9
The Glass House;Daniel Sackheim;95;106;Chris Noth;Bruce Dern;25462;1;200;English;USA;PG-13;30000000;2001;5.8
Shattered;Mike Barker;29;98;Gerard Butler;Nicholas Lea;25450;1;118;English;UK;R;20000000;2007;6.7
Superbabies: Baby Geniuses 2;Bob Clark;32;88;Scott Baio;Vanessa Angel;25371;3;129;English;Germany;PG;20000000;2004;1.9
The Art of War;Christian Duguay;110;116;Michael Biehn;Cary-Hiroyuki Tagawa;25346;0;167;English;USA;R;40000000;2000;5.7
Love Happens;Brandon Camp;111;109;Judy Greer;Sasha Alexander;25344;0;77;English;USA;PG-13;18000000;2009;5.6
Jason Lives: Friday the 13th Part VI;Tom McLoughlin;158;86;Tony Goldwyn;Ron Palillo;25332;0;307;English;USA;R;3000000;1986;5.9
Repo Man;Alex Cox;131;92;Del Zamora;Tracey Walter;25332;3;148;English;USA;R;1500000;1984;6.9
Oliver!;Carol Reed;56;153;Oliver Reed;Ron Moody;25303;1;138;English;UK;G;10000000;1968;7.5
Sinister 2;Ciarán Foy;189;97;Laila Haley;James Ransone;25210;0;126;English;USA;R;10000000;2015;5.2
1941;Steven Spielberg;56;142;Christopher Lee;John Belushi;25193;5;217;English;;PG;;1979;
Anything Else;Woody Allen;128;108;Woody Allen;Stockard Channing;25165;2;155;English;USA;R;18000000;2003;6.4
Teenage Mutant Ninja Turtles III;Stuart Gillard;60;96;Paige Turco;John Aylward;25086;0;87;English;USA;PG;17000000;1993;4.8
Tsotsi;Gavin Hood;152;94;Terry Pheto;Nambitha Mpumlwana;25063;1;177;Zulu;UK;R;3000000;2005;7.3
Fido;Andrew Currie;140;93;Alexia Fast;Henry Czerny;25055;1;98;English;Canada;R;8000000;2006;6.8
Tora! Tora! Tora!;Richard Fleischer;79;160;Joseph Cotten;Richard Anderson;25019;0;159;English;Japan;G;25000000;1970;7.5
Chasing Mavericks;Michael Apted;116;116;Gerard Butler;Abigail Spencer;24997;2;75;English;USA;PG;20000000;2012;7.2
Gods and Monsters;Bill Condon;127;105;Brendan Fraser;Lynn Redgrave;24977;2;229;English;USA;R;3500000;1998;7.5
Pulse;Jim Sonzero;148;90;Ian Somerhalder;Christina Milian;24969;0;258;English;USA;PG-13;20000000;2006;4.7
The Lost Weekend;Billy Wilder;97;101;Ray Milland;Jane Wyman;24959;4;136;English;USA;Not Rated;1250000;1945;8.0
Police Academy: Mission to Moscow;Alan Metter;17;83;Christopher Lee;Michael Winslow;24958;0;103;English;USA;PG;6200000;1994;3.3
The Barbarian Invasions;Denys Arcand;135;112;Marie-Josée Croze;Stéphane Rousseau;24921;2;166;French;Canada;R;6000000;2003;7.7
The Trouble with Harry;Alfred Hitchcock;73;99;Jerry Mathers;John Forsythe;24891;0;150;English;USA;Approved;1200000;1955;7.2
Babe: Pig in the City;George Miller;61;97;Adam Goldberg;Elizabeth Daily;24868;0;216;English;Australia;G;80000000;1998;5.8
Left Behind;Vic Armstrong;169;110;Nicolas Cage;Lea Thompson;24854;1;374;English;USA;PG-13;16000000;2014;3.1
The Big Hit;Kirk Wong;57;91;Bokeem Woodbine;Elliott Gould;24834;5;168;English;USA;R;13000000;1998;6.1
Pushing Tin;Mike Newell;56;124;Angelina Jolie Pitt;Kurt Fuller;24826;3;175;English;USA;R;38000000;1999;6.0
Tank Girl;Rachel Talalay;60;104;Naomi Watts;Lori Petty;24790;0;173;English;USA;R;25000000;1995;5.2
Multiplicity;Harold Ramis;43;117;John de Lancie;Brian Doyle-Murray;24757;0;81;English;USA;PG-13;45000000;1996;6.0
Annie;Will Gluck;176;118;Quvenzhané Wallis;Dorian Missick;24735;6;213;English;USA;PG;65000000;2014;5.2
Compliance;Craig Zobel;286;90;Dreama Walker;Matt Servitto;24668;0;175;English;USA;R;270000;2012;6.4
Taking Woodstock;Ang Lee;210;120;Imelda Staunton;Kevin Chamberlin;24663;12;71;English;USA;R;30000000;2009;6.7
Micmacs;Jean-Pierre Jeunet;213;105;Omar Sy;Dany Boon;24657;4;71;French;France;R;27000000;2009;7.2
The Grandmaster;Kar-Wai Wong;273;122;Tony Chiu Wai Leung;Hye-kyo Song;24557;1;111;Mandarin;Hong Kong;PG-13;38600000;2013;6.5
The Prophecy;Gregory Widen;56;98;Viggo Mortensen;Adam Goldberg;24438;0;194;English;USA;R;8000000;1995;6.6
Les visiteurs;Jean-Marie Poiré;16;107;Christian Clavier;Isabelle Nanty;24438;1;78;French;France;R;50000000;1993;7.0
Barbarella;Roger Vadim;107;98;Jane Fonda;David Hemmings;24436;2;186;English;France;PG;9000000;1968;5.9
The Limey;Steven Soderbergh;111;89;Peter Fonda;Lesley Ann Warren;24412;0;240;English;USA;R;9000000;1999;7.1
The Secret Life of Pets;Yarrow Cheney;165;87;Steve Coogan;Eric Stonestreet;24407;0;155;English;Japan;PG;75000000;2016;6.8
Muppets Most Wanted;James Bobin;277;;Ty Burrell;Tina Fey;24285;4;110;English;USA;PG;50000000;2014;6.4
Radio Days;Woody Allen;64;88;Mike Starr;Don Pardo;24256;0;91;English;USA;PG;16000000;1987;7.6
Universal Soldier: The Return;Mic Rodgers;75;83;Michael Jai White;Daniel von Bargen;24216;0;162;English;USA;R;24000000;1999;4.1
Looney Tunes: Back in Action;Joe Dante;101;91;Brendan Fraser;Jenna Elfman;24183;4;160;English;Germany;PG;80000000;2003;5.7
A Mighty Heart;Michael Winterbottom;190;108;Angelina Jolie Pitt;Archie Panjabi;24150;0;118;English;USA;R;16000000;2007;6.7
Michael Collins;Neil Jordan;44;133;Alan Rickman;Liam Neeson;24145;2;93;English;UK;R;28000000;1996;7.1
Things We Lost in the Fire;Susanne Bier;146;118;Alison Lohman;Omar Benson Miller;24104;1;88;English;USA;R;16000000;2007;7.2
Hop;Tim Hill;156;95;Gary Cole;Elizabeth Perkins;24089;0;82;English;USA;PG;63000000;2011;5.5
My Boss's Daughter;David Zucker;56;90;Carmen Electra;Tyler Labine;24038;2;123;English;USA;PG-13;14000000;2003;4.6
An Unfinished Life;Lasse Hallström;107;108;Morgan Freeman;Camryn Manheim;24033;3;152;English;USA;PG-13;30000000;2005;7.0
The Quiet American;Phillip Noyce;149;101;Brendan Fraser;Tzi Ma;24019;2;199;English;UK;R;30000000;2002;7.1
Sorority Row;Stewart Hendler;167;101;Julian Morris;Margo Harshman;24012;2;126;English;USA;R;16000000;2009;5.1
Nixon;Oliver Stone;83;212;Anthony Hopkins;Bob Hoskins;23996;0;161;English;USA;R;50000000;1995;7.1
Jimmy Neutron: Boy Genius;John A. Davis;66;82;Martin Short;Rob Paulsen;23943;0;118;English;USA;G;30000000;2001;6.0
Primary Colors;Mike Nichols;117;143;Maura Tierney;Adrian Lester;23940;0;157;English;France;R;65000000;1998;
The Man Who Knew Too Little;Jon Amiel;34;94;Bill Murray;Peter Gallagher;23928;1;100;English;USA;PG;20000000;1997;6.6
Reno 911!: Miami;Robert Ben Garant;89;84;Wendi McLendon-Covey;Thomas Lennon;23928;2;73;English;USA;R;10000000;2007;5.9
Playing for Keeps;Gabriele Muccino;135;105;Gerard Butler;Dennis Quaid;23916;5;50;English;USA;PG-13;35000000;2012;5.7
Miss Potter;Chris Noonan;124;88;Emily Watson;Bill Paterson;23864;1;142;English;UK;PG;30000000;2006;7.0
The Act of Killing;Joshua Oppenheimer;248;96;Anwar Congo;Herman Koto;23836;1;107;Indonesian;UK;Not Rated;1000000;2012;8.2
Club Dread;Jay Chandrasekhar;66;119;Brittany Daniel;Lindsay Price;23823;2;201;English;USA;R;8550000;2004;5.6
Pride and Prejudice and Zombies;Burr Steers;225;108;Matt Smith;Bella Heathcote;23775;0;134;English;USA;PG-13;28000000;2016;5.8
What Just Happened;Barry Levinson;137;104;Robert De Niro;Robin Wright;23767;1;111;English;USA;R;25000000;2008;5.7
Sleep Tight;Jaume Balagueró;191;102;Luis Tosar;Tony Corvillo;23756;0;48;Spanish;Spain;Not Rated;5000000;2011;7.2
Torque;Joseph Kahn;86;84;Dane Cook;Jay Hernandez;23747;0;207;English;USA;PG-13;40000000;2004;4.0
The Tailor of Panama;John Boorman;104;109;Daniel Radcliffe;Jamie Lee Curtis;23728;0;213;English;USA;R;18000000;2001;6.1
A Man for All Seasons;Fred Zinnemann;62;120;Robert Shaw;Susannah York;23713;0;167;English;UK;Approved;2000000;1966;7.9
The Conspirator;Robert Redford;199;122;Robin Wright;Tom Wilkinson;23696;0;135;English;USA;PG-13;25000000;2010;7.0
You Got Served;Chris Stokes;58;95;Jennifer Freeman;Marques Houston;23671;0;247;English;USA;PG-13;8000000;2004;3.5
8 Women;François Ozon;128;111;Catherine Deneuve;Isabelle Huppert;23660;1;162;French;France;R;8000000;2002;7.1
Another Year;Mike Leigh;248;129;Jim Broadbent;Imelda Staunton;23629;0;141;English;UK;PG-13;10000000;2010;7.3
From Justin to Kelly;Robert Iscove;60;90;Anika Noni Rose;Kelly Clarkson;23606;2;304;English;USA;PG;12000000;2003;2.1
Virtuosity;Brett Leonard;44;106;Denzel Washington;Costas Mandylor;23579;1;88;English;USA;R;30000000;1995;5.5
Escape from the Planet of the Apes;Don Taylor;74;98;Roddy McDowall;M. Emmet Walsh;23546;0;92;English;USA;G;2500000;1971;6.3
The Perfect Man;Mark Rosman;65;100;Ben Feldman;Chris Noth;23527;3;104;English;USA;PG;25000000;2005;5.5
Heavy Metal;Gerald Potterton;62;90;John Vernon;Joe Flaherty;23516;0;147;English;Canada;R;9300000;1981;6.7
Rabbit-Proof Fence;Phillip Noyce;74;94;Roy Billing;David Gulpilil;23486;1;249;Aboriginal;Australia;PG;6000000;2002;7.5
McFarland  USA;Niki Caro;113;129;Morgan Saylor;Valente Rodriguez;23480;0;83;English;USA;PG;17000000;2015;7.4
Kangaroo Jack;David McNally;73;89;Estella Warren;Dyan Cannon;23476;0;181;English;USA;PG;60000000;2003;4.4
Paul Blart: Mall Cop 2;Andy Fickman;76;94;D.B. Woodside;Daniella Alonso;23473;1;123;English;USA;PG;30000000;2015;4.4
Henry V;Kenneth Branagh;46;137;Brian Blessed;Derek Jacobi;23441;1;108;English;UK;PG-13;9000000;1989;7.7
Confessions of a Teenage Drama Queen;Sara Sugarman;74;89;Adam Garcia;Carol Kane;23408;8;105;English;Germany;PG;15000000;2004;4.6
Fortress;Stuart Gordon;58;95;Christopher Lambert;Kurtwood Smith;23383;0;68;English;Australia;R;8000000;1992;5.9
Krull;Peter Yates;57;116;Liam Neeson;Alun Armstrong;23351;1;178;English;UK;PG;27000000;1983;6.0
Hatchet;Adam Green;229;;Joel David Moore;Kane Hodder;23349;0;235;English;USA;R;1500000;2006;5.7
The Replacement Killers;Antoine Fuqua;105;96;Mira Sorvino;Clifton Collins Jr.;23345;2;167;English;USA;R;30000000;1998;6.1
Adore;Anne Fontaine;141;112;Robin Wright;Naomi Watts;23334;0;87;English;Australia;R;16000000;2013;6.2
Housebound;Gerard Johnstone;166;107;Morgana O'Reilly;Bruce Hopkins;23323;3;83;English;New Zealand;Not Rated;350000;2014;6.8
A Civil Action;Steven Zaillian;110;115;Robert Duvall;Kathleen Quinlan;23302;1;181;English;USA;PG-13;60000000;1998;6.5
Conquest of the Planet of the Apes;J. Lee Thompson;80;88;Roddy McDowall;Gordon Jump;23268;0;95;English;USA;PG;1700000;1972;6.1
Lone Star;John Sayles;68;135;Matthew McConaughey;Clifton James;23202;2;173;English;USA;R;;1996;7.6
Blood In  Blood Out;Taylor Hackford;12;330;Delroy Lindo;Jesse Borrego;23181;2;129;English;USA;R;35000000;1993;8.0
Loser;Amy Heckerling;81;;Andy Dick;Robert Miano;23076;2;158;English;USA;PG-13;20000000;2000;5.3
Unfinished Business;Ken Scott;90;91;Tom Wilkinson;June Diane Raphael;23072;2;89;English;USA;R;35000000;2015;5.4
Imagine Me & You;Ol Parker;85;90;Celia Imrie;Ben Miles;23023;0;149;English;UK;R;7900000;2005;6.9
Pollock;Ed Harris;115;122;John Heard;Bud Cort;23023;0;148;English;USA;R;6000000;2000;7.0
Cry_Wolf;Jeff Wadlow;137;90;Julian Morris;Gary Cole;23021;0;220;English;USA;PG-13;1000000;2005;5.9
Batman: The Movie;Leslie H. Martinson;53;105;Burgess Meredith;Cesar Romero;22975;1;155;English;USA;Approved;1377800;1966;6.5
Friday the 13th Part VIII: Jason Takes Manhattan;Rob Hedden;129;100;Kane Hodder;Peter Mark Richman;22961;0;291;English;USA;R;5000000;1989;4.5
Mighty Joe Young;Ron Underwood;35;114;Charlize Theron;Mika Boorem;22955;0;88;English;USA;PG;90000000;1998;5.6
The Warlords;Peter Ho-Sun Chan;106;113;Jet Li;Takeshi Kaneshiro;22897;2;61;Mandarin;Hong Kong;R;40000000;2007;7.1
Win a Date with Tad Hamilton!;Robert Luketic;84;95;Topher Grace;Gary Cole;22844;1;140;English;USA;PG-13;24000000;2004;5.6
Alvin and the Chipmunks: Chipwrecked;Mike Mitchell;91;87;Amy Poehler;Jesse McCartney;22838;0;56;English;USA;G;75000000;2011;4.4
12 Rounds;Renny Harlin;113;108;Taylor Cole;Ashley Scott;22823;1;113;English;USA;PG-13;22000000;2009;5.6
The Secret of Kells;Tomm Moore;118;75;Sean Lennon;Mick Lally;22811;0;71;English;France;Not Rated;6500000;2009;7.7
Roger & Me;Michael Moore;40;91;Michael Moore;Pat Boone;22800;0;133;English;USA;R;160000;1989;7.5
Firestarter;Mark L. Lester;45;114;Heather Locklear;George C. Scott;22797;1;96;English;USA;R;15000000;1984;6.0
The Howling;Joe Dante;161;91;Patrick Macnee;Robert Picardo;22773;0;195;English;USA;R;1000000;1981;6.6
Battle for the Planet of the Apes;J. Lee Thompson;62;96;Roddy McDowall;Paul Williams;22764;4;91;English;USA;G;1800000;1973;5.5
The Oxford Murders;Álex de la Iglesia;71;104;Jim Carter;Leonor Watling;22753;4;94;English;Spain;R;10000000;2008;6.1
Money Talks;Brett Ratner;29;97;Heather Locklear;Paul Sorvino;22748;2;41;English;USA;R;25000000;1997;6.1
Waiting for Guffman;Christopher Guest;50;84;Catherine O'Hara;Fred Willard;22697;0;202;English;USA;R;4000000;1996;7.6
Are We There Yet?;Brian Levant;75;95;Nia Long;Tracy Morgan;22679;2;149;English;USA;PG;32000000;2005;4.6
Raise Your Voice;Sean McNamara;46;103;Oliver James;Rebecca De Mornay;22649;0;212;English;USA;PG;15000000;2004;5.9
Hardball;Brian Robbins;85;106;Keanu Reeves;D.B. Sweeney;22649;3;131;English;USA;PG-13;21000000;2001;6.3
American Dreamz;Paul Weitz;153;107;Judy Greer;Dennis Quaid;22639;6;217;English;USA;PG-13;19000000;2006;5.5
Beyond Borders;Martin Campbell;54;127;Angelina Jolie Pitt;Teri Polo;22570;2;156;English;USA;R;35000000;2003;6.5
Friday the 13th: A New Beginning;Danny Steinmann;160;92;Tiffany Helm;Melanie Kinnaman;22521;0;342;English;USA;R;2200000;1985;4.7
Samsara;Ron Fricke;115;102;Collin Alfredo St. Dic;Balinese Tari Legong Dancers;22457;0;69;None;USA;PG-13;4000000;2011;8.5
Godsend;Nick Hamm;130;102;Robert De Niro;Cameron Bright;22449;1;191;English;USA;PG-13;25000000;2004;4.8
Riding in Cars with Boys;Penny Marshall;89;132;Rosie Perez;Adam Garcia;22447;1;210;English;USA;PG-13;48000000;2001;6.4
The Second Best Exotic Marigold Hotel;John Madden;158;122;Tina Desai;Celia Imrie;22369;6;100;English;UK;PG;10000000;2015;6.6
Things to Do in Denver When You're Dead;Gary Fleder;52;115;Steve Buscemi;Bill Cobbs;22345;2;144;English;USA;R;7000000;1995;6.8
The Warrior's Way;Sngmoo Lee;95;100;Tony Cox;Dong-gun Jang;22309;1;102;English;New Zealand;R;45000000;2010;6.3
Rollerball;John McTiernan;151;98;LL Cool J;Chris Klein;22264;3;289;English;USA;R;70000000;2002;3.0
Mystery  Alaska;Jay Roach;74;119;Scott Grimes;Mary McCormack;22250;0;123;English;Canada;R;28000000;1999;6.7
Freeway;Matthew Bright;65;102;Bokeem Woodbine;Dan Hedaya;22246;1;196;English;USA;R;3000000;1996;6.9
Anacondas: The Hunt for the Blood Orchid;Dwight H. Little;94;97;Nicholas Gonzalez;Salli Richardson-Whitfield;22243;0;144;English;USA;PG-13;25000000;2004;4.6
The Watcher;Joe Charbanic;103;97;Keanu Reeves;Joseph Sikora;22220;0;181;English;USA;R;33000000;2000;5.3
A Lonely Place to Die;Julian Gilbey;135;99;Ed Speleers;Eamonn Walker;22220;1;97;English;UK;R;4000000;2011;6.3
Pontypool;Bruce McDonald;178;95;Stephen McHattie;Georgina Reilly;22212;0;142;English;Canada;Not Rated;1500000;2008;6.7
An American Haunting;Courtney Solomon;125;91;Sissy Spacek;James D'Arcy;22207;0;747;English;UK;PG-13;14000000;2005;5.0
One Direction: This Is Us;Morgan Spurlock;83;106;Harry Styles;Zayn Malik;22161;11;68;English;USA;PG;10000000;2013;4.1
Barbershop;Tim Story;91;102;Sean Patrick Thomas;Jason George;22147;0;156;English;USA;PG-13;12000000;2002;6.3
You Can Count on Me;Kenneth Lonergan;122;111;Matthew Broderick;Rory Culkin;22145;0;231;English;USA;R;1200000;2000;7.7
20 000 Leagues Under the Sea;Richard Fleischer;69;127;James Mason;Robert J. Wilke;22123;0;108;English;USA;Approved;5000000;1954;7.2
